claim_id,order_id_antigo,order_id_novo
5426119624,45777520078,2000013614325654
5425907082,45774358934,2000013607579208
5425877956,45773039460,2000013604858690
5425836097,45773299022,2000013605375874
5425810536,45772824225,2000013604954092
5425678510,45770805238,2000013600098890
5425665378,45770370715,2000013599730744
5425419701,45766707761,2000013592042606
5424996774,45760318192,2000013578090030
5424856020,45758155626,2000013573380768
5424778741,45756997912,2000013570849438
5424607340,45753245246,2000013563042246
5424589645,45754021386,2000013564594430
5407328647,45480481542,2000012969257176
5410136863,45506150144,2000013024370884
5424564069,45753961710,2000013564464868
5424268170,45717954716,2000013487471082
5424265053,45746279671,2000013547579830
5424255544,45721094302,2000013494016356
5423978023,45744716308,2000013543679894
5423796907,45741707293,2000013537763772
5423632233,45738504544,2000013530701310
5423488793,45737229527,2000013528444406
5422835620,45727045725,2000013507171574
5422770545,45687980221,2000013422942828
5422596181,45723873268,2000013499777528
5422570716,45723509852,2000013498838820
5422317951,45696729676,2000013441088696
5422282236,45712657930,2000013475571354
5422116342,45716034112,2000013483481558
5421731586,45698319695,2000013444987048
5421725263,45708388114,2000013465799942
5421715950,45708479118,2000013466021580
5421705911,45681207184,2000013408003826
5421635502,45700146811,2000013449092122
5421420666,45638700178,2000013314507526
5421416155,45592416354,2000013212077024
5421413059,45706109226,2000013460911796
5421239808,45618265009,2000013268580974
5421239380,45621830524,2000013275911996
5421151607,45702124523,2000013453041814
5420928603,45698697815,2000013445807790
5420841952,45697749282,2000013443181166
5420800549,45696929453,2000013442022372
5420775998,45692075565,2000013431674070
5420513605,45692577136,2000013432209862
5420382632,45690506711,2000013428231976
5420266597,45687682099,2000013422347446
5420227667,45687976246,2000013422427012
5420125292,45569510398,2000013161974482
5419933222,45675729303,2000013396692062
5418876911,45645799870,2000013330087516
5419551989,45677770535,2000013400929202
5419470828,45609065396,2000013248462080
5419434181,45675350620,2000013395344738
5419420529,45675678337,2000013396541800
